UF,municipality,code,enumeration_area,N,P_1A2,P_6A30,P_ADEQ,P_ALUG100,P_ALVSREV,P_ATE5,P_BANH4OUMAIS,P_BOLSA_FAM,P_CARRO,P_CASADIA,P_CELCOMPINT,P_CELULAR,P_COMP_INT,P_DOUTOR,P_ENERGIA,P_ENSMED,P_ENSSUP,P_FUND,P_GELADEIRA,P_GRAD,P_IDOSO10SM,P_LIXO,P_MAISDE2,P_MAQLAV,P_MAQTVGEL,P_MEST,P_MOTO,P_NEM_MOTO_CARRO,P_OUTROMUNC,P_OUTROSPROG,P_POBREZA,P_PPI_POBREZA,P_REDE_AGUA,P_REDE_ESG,P_SEM_INST,P_SO_CARRO,P_SO_MOTO,P_TUDOADEQ,P_TV,M_DENSMORA,M_RENDDOM,ICE_branco_renda,ICE_edu,ICE_renda,ICE_renda_ppi,ICE_renda_preto
31,06200,3106200,3106200005056,24868.00007534027,12.2301816532854,38.83185757440515,95.63996954530012,24.95974339544773,4.12958333035931,5.730706237955019,8.335438231006265,.4344934830442071,81.2779876840068,96.60442691238131,92.92454273090698,97.69522215065081,92.92454273090698,2.253022871445864,99.73087579419371,30.90244037593948,30.53925736167002,9.701210728962906,99.77073172049131,93.41679095523432,.6653579184785485,99.48211443552282,1.802262268029153,89.59670423937496,88.90437070222106,70.78314983227756,13.53281155461445,17.27925817249343,12.3758172034286,3.456297033699229,5.776241511921398,3.152299989596941,99.73087579419371,99.05847323534545,28.69748322991654,69.18793014192488,1.442754012532532,94.6984429116128,99.53693448042031,.404906726864283,7473.81167473644,.023932731,.018417742,-.0057736388,.052486617,.12263829
31,06200,3106200,3106200005057,31107.00004148483,14.44397827144712,40.84195180330426,93.25833423499716,13.95925474353135,5.744463909650221,5.234938499052078,16.02138021262363,2.574803703464568,70.30660159507534,95.76706034131348,91.75307121913647,94.86783505271887,93.62021374836331,9.729014441836625,99.75150514364941,28.12931529188063,28.46211838623276,11.05798518656229,99.08248466526857,80.72778444620781,2.04581530415453,98.51702947489684,1.09574415255338,84.80320656526601,83.80363361502532,74.25407962073223,8.745158526289742,27.22553453641012,5.430075054755434,5.696066058590077,11.8794520793017,8.328159610391594,99.64513490995159,95.66162025002996,32.21713607890706,64.0293070289772,2.467863960191607,87.6310686711804,99.25428816641215,.4521165250916965,7171.546932250261,.073634885,-.037550177,.0036064377,.033457007,.13756174
31,06200,3106200,3106200005058,41226.00010442734,10.65936661325395,42.59781332802959,94.0482688951306,14.88481860142201,5.848559463629499,8.472893404541537,5.805178015725687,1.585999794770032,65.47036219271831,95.02942924154922,91.14547239732929,95.46950829681009,91.61438744631596,3.138324629981071,97.79665765236132,31.03225489176111,23.99454504047753,11.32532018236816,99.40807696548291,90.74609086965211,.8033340040128678,99.79588145506568,.7886347477324307,80.8469545096159,80.59884405229241,77.47286182711832,8.846911758882925,31.88452402828261,6.745201209560037,4.450680944137275,7.14556344319135,4.784025604021735,100.0000002153683,97.58188170962967,33.47156409727177,59.26856442820281,2.645113994367421,90.87178006302565,99.35923184966668,.4558948918129317,6257.305249232799,.072689883,-.094770193,.0017994331,.020225815,.12377302
31,06200,3106200,3106200005059,31441.99999809265,18.20991965360008,35.78279414214194,87.59950408712029,0,11.72542400017846,5.495598079869524,0,4.947339998034295,42.43539207964204,96.13979090208886,80.67752976203337,88.00016078457702,83.15369629999623,1.31974034011364,100.0000018888386,21.7780049337307,5.480530258500949,17.38299079006538,98.37497116823215,95.57820451445878,.1542270067147911,98.58952841896098,1.89050356275402,59.66722141311038,58.69760379719082,94.68947866844246,10.94124125083908,53.34203607344534,5.424208941985853,1.385509164538234,23.36753422714537,16.95392617111793,100.0000018888386,92.25376140093431,54.31240212492412,35.71672456455417,4.222573735751212,82.36983726965263,98.22053244861308,.6223091380525148,2852.85513613373,.051228683,-.48831871,-.0028762696,-.033851463,.085158788
31,06200,3106200,3106200005060,49416.99995708466,17.2743303963216,34.84155929472763,92.23281839367701,1.570686092600226,7.312141801230609,6.036938651232049,1.690975595556665,2.028569913818501,54.47325135319261,95.07449521042872,89.02897108055186,91.01786239043577,92.09490288631059,1.025169296190143,99.83990244072629,28.75565195718082,12.24399096245179,16.97509968507802,99.71320868789917,96.02610575966537,.4370336100691929,100.0000001557055,1.480291035841219,73.75041615305236,73.49578622815898,88.11705106199952,15.10750238958281,41.23362593236379,6.999109528260306,3.404226414568257,13.37513167818543,8.580177562544122,99.94296926161041,99.03296347911237,41.62046348355943,43.65887183375889,4.293122870149091,91.27306918235263,99.21343690220965,.5411632857867517,3963.429056376219,.049969692,-.29376471,-.0095725534,-.015019157,.093034707
31,06200,3106200,3106200005061,47160.00006389618,25.78810277336743,23.66531803272665,89.87303067697212,0,10.12696645921096,3.717566072009504,.114310544449836,3.595458707422949,42.20073392498307,96.85119185596704,81.78195554646663,90.81547433743253,83.40784995234571,1.159355137497187,99.40126865403727,24.0323255842668,4.935801379906479,16.68998006352922,98.69721950381063,94.98550090938807,.2336522040423006,99.76170317968354,4.284659633412957,58.75502509297803,58.36913425009698,95.25448105414398,12.46774662286043,52.33538508182392,6.43803880084306,2.818688767729327,23.53314768697601,17.69922913517803,99.47023766580969,98.12290668778587,53.63227326306514,35.19686543149874,5.463878129376099,88.9368493197253,98.27582379803061,.5965155369485728,2335.160491321236,.019388298,-.48696473,-.0012854527,-.085758679,.039999682
31,06200,3106200,3106200005062,50356.00001144409,32.60345866365242,21.53995501575992,88.26956131597399,0,11.58760995895136,6.392933492315933,.8432022645138204,3.838406901923008,37.4479053534742,96.5888390535838,70.06221435731277,88.89117892758804,71.71428670408204,0,99.58493936501327,21.9567466459921,3.112754749599844,16.35387526548584,96.28877207796904,97.77893093414605,0,99.48873353350791,4.819371510529891,47.5315386102011,47.40552044459037,96.95638179200614,16.65625795649248,55.00537133193575,5.873458908172324,3.342635434819385,21.48856827989221,15.4001239061472,99.7263108023617,88.21465535947937,57.79799163246935,28.33837061771192,7.5467232207302,78.45961490165791,97.38305234277504,.6479120123476605,2186.906176164746,.022167882,-.54685235,-.0010234421,-.063897386,.048256435
31,06200,3106200,3106200005063,44216.99991321564,22.30157429003157,26.41551870619878,92.69038905040361,3.44867049716413,7.309609226649627,6.554514437448233,2.193949639331549,2.282582114276011,52.35783825628459,95.89048273046501,84.46844232967123,91.78966132458299,86.35116888908669,0,99.99999827705324,28.46130360121606,11.04799840977648,18.70970135350944,99.43627143511549,95.60083005344495,.239812969812192,99.61710211355239,2.242170262616128,73.70719467289746,73.58861766988412,89.43802179419436,13.44872904592194,43.13969841459766,5.759189330274239,2.654176770010963,13.5260580223985,8.940563924261369,99.80544772697613,94.05421398114413,40.66746880853316,43.41157081653364,4.502461606170982,86.75004997639917,98.88158674584702,.5247435691053397,3646.290968321264,.03146904,-.2961947,-.012444535,-.039441872,.078672886
31,06200,3106200,3106200005064,27977.99997448921,26.13534074043855,28.68195421760902,95.67890507169068,2.582974173128605,4.196852003224194,6.404614285565913,1.753710629418492,2.866172994254157,53.32120429957286,95.79947723541409,84.44010914536193,91.22150995535776,85.42066797381267,.7399719208478928,100.0000003259629,29.57708761096001,8.317232932313345,16.8876706949959,98.34048086777329,99.26003003492951,.2803051494993269,100.0000003259629,2.112310635857284,66.72146762721241,66.3393396884203,91.68276711789076,13.29493666999042,43.64092097384855,6.114065187284723,3.107981360517442,14.07221639310592,9.67843901089509,99.72821853589267,99.7514586430043,45.05845664243679,43.06414268212393,3.037875052541494,95.19301585387439,97.72271994734183,.5780629108194262,3299.00707196258,.039138477,-.36741224,-.0013049917,-.035186548,.082623921
31,06200,3106200,3106200005065,29948.00001239777,30.27162587968633,21.20064690243453,90.41369904298335,0,9.116278518922627,6.02016655029729,.1062656636349857,2.652898992528208,40.78255395870656,96.53557297424413,66.71694740653038,91.40655266819522,69.5721713360399,0,99.52125397976488,21.90589674282819,2.965649933321401,21.11868656065781,98.07294141501188,97.71662596613169,.0610046437941492,99.99999990686774,1.791410113219172,57.0824348484166,56.90368823707104,97.10206704330631,13.31298177829012,53.93580842064694,4.571453272365034,1.545843941858038,21.69590935518499,12.7964077051729,99.42296609515324,92.46782775735483,53.71185702097137,32.75120970793068,5.281637527514249,83.06768705369905,98.27977560926229,.615746994750225,2525.067538499832,.0061138147,-.50746208,.0045470232,-.034694389,.060739692
