UF,municipality,code,enumeration_area,N,P_1A2,P_6A30,P_ADEQ,P_ALUG100,P_ALVSREV,P_ATE5,P_BANH4OUMAIS,P_BOLSA_FAM,P_CARRO,P_CASADIA,P_CELCOMPINT,P_CELULAR,P_COMP_INT,P_DOUTOR,P_ENERGIA,P_ENSMED,P_ENSSUP,P_FUND,P_GELADEIRA,P_GRAD,P_IDOSO10SM,P_LIXO,P_MAISDE2,P_MAQLAV,P_MAQTVGEL,P_MEST,P_MOTO,P_NEM_MOTO_CARRO,P_OUTROMUNC,P_OUTROSPROG,P_POBREZA,P_PPI_POBREZA,P_REDE_AGUA,P_REDE_ESG,P_SEM_INST,P_SO_CARRO,P_SO_MOTO,P_TUDOADEQ,P_TV,M_DENSMORA,M_RENDDOM,ICE_branco_renda,ICE_edu,ICE_renda,ICE_renda_ppi,ICE_renda_preto
35,50308,3550308,3550308005079,46940.00015830994,21.12282658927143,32.72036743583158,94.02809596504085,1.595723256468773,5.971904477337375,5.582633649464697,1.913221995346248,.8007488562725484,53.93142449320294,98.45442373189144,88.26369926100597,87.39960337406956,90.31522880541161,.5094302818179131,100.0000004423782,23.91760533355409,8.736637556285132,19.67239458899712,99.40575835062191,96.31187373306602,.1130654418375343,100.0000004423782,5.611602816497907,85.96672341809608,85.35800985409878,91.54107419890352,8.909772970946506,45.00241068308242,1.094511471455917,1.681780655053444,17.98374958452769,7.295316967065446,99.84953679377213,99.1850569145754,46.85598845826462,46.0878167883493,1.066165266092867,93.05408968357369,99.43967218277976,.7180921719264006,3387.10491700843,.028718434,-.38119352,-.010285014,.090821363,.15657903
35,50308,3550308,3550308005080,43896.00000667572,19.33715313789435,34.61656464496627,96.79396694409661,2.307435404509306,3.041003231192008,7.040546921780333,1.9933593692258,.6783959426684305,64.43352866335772,97.68248302862048,87.86820155219175,87.54985526902601,90.19833984202705,0,100.0000002910383,26.48703215818387,14.06425304012373,16.83900352509227,99.27603219402954,98.34485974861309,.2078311488730833,99.83735424466431,3.520018572453409,91.95259544649161,91.57814406207763,86.16853005514713,8.000044920481741,34.16993877035566,3.913288307376206,1.2636165949516,11.61261384258978,2.842905586294364,100.0000002910383,98.39518656372093,41.39204830426024,57.83001660020091,1.396532857324928,95.02650717040524,99.31584805017337,.621836368147342,3862.800182417035,-.0023115636,-.27327794,-.018216753,.12649666,.16708983
35,50308,3550308,3550308005081,28502.99999332428,17.61895835225005,34.22009685309604,90.99540357419755,2.280828543007374,8.426031997078098,5.70219453657046,1.825018296949565,.2172266918933019,60.13954197114799,97.00144818052649,81.50831096281763,85.17110681859776,83.91870661580469,2.068976173177361,100.0000054365955,26.96055489213904,11.89406315388624,17.71001202578191,98.46566044725478,95.86837806273252,.239744980353862,100.0000054365955,2.970375306904316,85.1393788238056,84.2607872094959,88.35126924677752,6.006018631160259,37.49290184059646,4.889786912826821,2.950571972178295,13.02559502946679,3.810061747208238,100.0000054365955,99.16530387999956,42.75555069179973,56.50108496483881,2.367561624851078,90.6042653543409,99.18761833105236,.6556028236082057,3880.414630942047,.019714363,-.30861488,.0044868197,.11326707,.15649188
35,50308,3550308,3550308005082,29414.00001907349,13.80495174089447,40.45949793653563,91.64060306502506,.574432173743844,7.24379614694044,7.173264550510794,2.810012176632881,.3602821176173165,55.09759580017999,97.87339479662478,86.40857292339206,87.58476554648951,89.65627758298069,1.31281684152782,100.0000003608875,28.6958516066079,10.53903425054159,16.20846823207103,99.17023105081171,93.72918878216296,.2721213968470693,100.0000003608875,1.388899912126362,86.3404713338241,85.09612594498321,89.98349116300233,7.637534488458186,41.65882766246796,8.043761091539636,1.194778602803126,9.114035568200052,2.634412821498699,100.0000003608875,97.63091104105115,42.03706648986554,50.70363820996135,3.243576898239553,90.64755169674754,99.03731185477227,.6446020579314791,3951.889372676611,.038832217,-.31498033,-.0018310999,.1263096,.17540598
35,50308,3550308,3550308005083,36746.00000286102,15.72728640749119,38.26485335594043,95.83583785570227,11.66919274255633,2.794574241852388,8.400513033848256,2.97265313565731,.56576615315862,63.45046560745686,95.6663046265021,86.94948808988556,86.10711903893389,89.96188226155937,.3871603170409799,99.62986333994195,27.43470871646423,15.3433083294658,14.7441776964115,99.33393046958372,95.70387800922617,.3410588135011494,96.62107109325007,2.19439648790285,89.44085299153812,89.2846402071882,85.25645550398622,5.80951661686413,35.50988668575883,9.239261271432042,1.64456611382775,11.25523575465195,3.204407132579945,99.99999993015081,99.11068285000511,41.41893038759008,58.68059662752785,1.039647636935115,92.44485967210494,99.33942635543644,.6164771185722202,4590.850309122354,.027562657,-.26075622,-.0052181361,.12467029,.17392644
35,50308,3550308,3550308005084,45048.00010991096,13.82761591230519,38.72165301581845,93.18162141134962,8.674431988038123,5.672016862081364,7.540802663424984,2.616178221069276,.416202750056982,47.986134927487,96.71281278424431,88.54941518220585,88.96496605302673,90.23998769407626,1.289701415225863,99.30444697965868,21.18111815943848,14.19341056025587,14.40882807291928,99.25191479851492,93.96516536944546,.8413702627876773,85.1571391482139,1.436574046965688,83.41057361394633,82.6285124552669,86.48008602831396,10.35627598175779,46.54063152265735,5.068877374287695,2.598320519609842,14.95913061662577,7.832083798712119,99.51560863410123,96.62729211268015,49.12394664715976,43.10309399152175,5.473235045792535,77.28448040725198,98.68409355985932,.663301327440422,3790.146119956393,.0629296,-.34930536,.00099548372,.069273613,.15560727
35,50308,3550308,3550308005085,44152.99979162216,17.96135922486428,38.07428007130511,99.01554985844996,6.346268230117857,.9844514192081988,6.117580237332731,1.522964937612414,.3599353920435533,64.12442343716975,97.44218572159298,90.62854294897988,88.38341869704891,91.92541011143476,1.214534998871386,99.84410885663237,27.6238938276947,20.04228043078911,15.47974722052459,99.70907432434615,95.27696208097041,.3928411926608533,94.18649733706843,2.247771958354861,90.88205112784635,90.41721763496753,80.66090191714466,10.94561749778222,33.02130062365904,5.5213671119418,1.323379928362556,16.38674253917998,3.730042683309875,100.0000012776582,99.70866314542945,36.38271840682137,56.03308315621689,2.85427721682936,92.75481536460575,99.27255378279369,.5816335284471279,4243.032717850059,.035863973,-.16340438,.0085068811,.1389676,.17947859
35,50308,3550308,3550308005086,45770.00006198883,13.33529680850916,37.6578560390044,86.68350761872716,0,12.72827919456176,6.004133314127102,0,1.474840511218645,30.84230170934461,98.33209928183351,64.20362185453996,87.9403184808325,66.17338166106492,0,99.45232319878414,18.09541228140006,1.529716495133471,17.18979997094721,97.32174751115963,96.80092884227633,.0608286878559738,85.42355662793852,1.814679184462875,69.80663374706637,69.2701998836128,98.51922035595635,10.16405464906711,63.64372248935979,5.10302267211955,1.86692065326497,30.8449596122955,16.01520099793561,99.8337404220365,96.22493588249199,62.40042975405231,26.19221967179328,5.513972611515783,72.5479683780577,97.68884339137003,.8604693827364827,1906.45100835897,.011822303,-.60870713,-.010761336,.013025022,.11061498
35,50308,3550308,3550308005087,35460.99992084503,16.21577733312733,33.68007727258373,96.3355587926344,1.809082133695483,3.664440955617465,7.542786764679477,1.653387763508363,.6124226842075586,64.98372349815327,98.01177776316763,84.88089667371241,91.5797797308187,86.53916736802785,.3264318685978651,99.99999974825187,27.9734634932538,14.77839605649933,16.71853912885126,99.09320129518164,97.8916663909331,.3772460797335953,92.03180127224186,2.879329450661317,87.43446374282939,87.08308007771848,85.48494026490516,10.22476479120087,32.62842220065068,14.5864080870524,1.709695719182491,6.374674786457035,2.462188107710972,99.82687986193923,96.29458755225642,39.92738446304429,57.14681275640032,2.387854049447924,86.97046778252115,99.22250832169084,.6399949426158855,4048.798339676112,.055541772,-.25148988,-.0022241054,.10503543,.16832186
35,50308,3550308,3550308005088,28355.00001549721,18.82899743504822,38.69167762459256,97.74875680741388,3.9769122377038,1.991934329271317,3.152523562312126,3.394562576431781,.9239569422788918,59.28289823641535,97.99663971934933,88.12089242856018,88.56106039893348,90.007619879907,.4320358391851187,100.000000235741,25.815422739106,12.88045769906603,14.70476792092086,100.000000235741,97.17536715324968,.1557046314701438,89.96435843000654,1.906475285068154,89.16272060305346,88.65677971916739,87.42772041514399,10.82439532910939,38.9037327549886,4.43321603233926,2.116728882538155,15.55928780289833,6.216398772085086,100.000000235741,95.72206681477837,45.33689037707518,50.27187215164304,1.813369244337082,84.89232680876739,99.02694925258402,.6498790111363633,3839.055881150067,.017868612,-.32456434,.00037990135,.078478411,.13423608
